2016-02-13 22:52:31 INFO  SimpleDataGson:28 - -------Round 1
2016-02-13 23:02:38 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 774013124
2016-02-13 23:02:39 INFO  SimpleDataJackson:31 - -------Round 31
2016-02-13 23:02:41 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 438451709
2016-02-13 23:02:41 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:41 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:42 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1366723892
2016-02-13 23:02:42 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:45 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 785803808
2016-02-13 23:02:46 INFO  SimpleDataJackson:31 - -------Round 32
2016-02-13 23:02:47 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 432899599
2016-02-13 23:02:47 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:47 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:48 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1352116295
2016-02-13 23:02:48 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:51 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 802779884
2016-02-13 23:02:52 INFO  SimpleDataJackson:31 - -------Round 33
2016-02-13 23:02:53 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 435379397
2016-02-13 23:02:53 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:53 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:55 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1359177127
2016-02-13 23:02:55 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:57 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 774916304
2016-02-13 23:02:58 INFO  SimpleDataJackson:31 - -------Round 34
2016-02-13 23:02:59 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 437675243
2016-02-13 23:02:59 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:59 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:01 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1358610665
2016-02-13 23:03:01 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:03 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 784634964
2016-02-13 23:03:04 INFO  SimpleDataJackson:31 - -------Round 35
2016-02-13 23:03:05 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 436069019
2016-02-13 23:03:05 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:05 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:07 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1388644958
2016-02-13 23:03:07 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:09 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 781348304
2016-02-13 23:03:10 INFO  SimpleDataJackson:31 - -------Round 36
2016-02-13 23:03:11 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 436565216
2016-02-13 23:03:11 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:11 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:13 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1373221420
2016-02-13 23:03:13 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:15 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 778034801
2016-02-13 23:03:16 INFO  SimpleDataJackson:31 - -------Round 37
2016-02-13 23:03:17 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 437646426
2016-02-13 23:03:18 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:18 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:19 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1371113868
2016-02-13 23:03:19 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:21 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 773487322
2016-02-13 23:03:22 INFO  SimpleDataJackson:31 - -------Round 38
2016-02-13 23:03:23 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 428990029
2016-02-13 23:03:24 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:24 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:25 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1372305608
2016-02-13 23:03:25 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:27 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 787641353
2016-02-13 23:03:28 INFO  SimpleDataJackson:31 - -------Round 39
2016-02-13 23:03:29 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 435520716
2016-02-13 23:03:30 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:30 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:31 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1344215838
2016-02-13 23:03:31 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:33 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 780171564
2016-02-13 23:03:34 INFO  SimpleDataJackson:31 - -------Round 40
2016-02-13 23:03:36 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 431967602
2016-02-13 23:03:36 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:36 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:37 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1342673957
2016-02-13 23:03:37 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:39 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 830946630
2016-02-13 23:03:40 INFO  SimpleDataJackson:31 - -------Round 41
2016-02-13 23:03:42 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 439787136
2016-02-13 23:03:42 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:42 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:43 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1336626046
2016-02-13 23:03:43 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:46 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 966202984
2016-02-13 23:03:47 INFO  SimpleDataJackson:31 - -------Round 42
2016-02-13 23:03:48 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 558927568
2016-02-13 23:03:49 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:49 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:50 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1730400735
2016-02-13 23:03:50 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:03:53 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 1018089261
2016-02-13 23:03:54 INFO  SimpleDataJackson:31 - -------Round 43
2016-02-13 23:03:56 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 553832969
2016-02-13 23:03:56 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:03:56 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:03:58 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1374591980
2016-02-13 23:03:58 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:00 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 791875011
2016-02-13 23:04:01 INFO  SimpleDataJackson:31 - -------Round 44
2016-02-13 23:04:02 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 435538085
2016-02-13 23:04:02 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:02 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:04 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1347747635
2016-02-13 23:04:04 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:06 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 781452122
2016-02-13 23:04:07 INFO  SimpleDataJackson:31 - -------Round 45
2016-02-13 23:04:08 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 430329799
2016-02-13 23:04:08 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:08 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:10 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1355000709
2016-02-13 23:04:10 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:12 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 783088347
2016-02-13 23:04:13 INFO  SimpleDataJackson:31 - -------Round 46
2016-02-13 23:04:14 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 434882016
2016-02-13 23:04:14 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:14 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:16 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1345464421
2016-02-13 23:04:16 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:18 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 828007347
2016-02-13 23:04:19 INFO  SimpleDataJackson:31 - -------Round 47
2016-02-13 23:04:21 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 488757026
2016-02-13 23:04:21 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:21 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:22 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1430288745
2016-02-13 23:04:22 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:24 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 821152573
2016-02-13 23:04:27 INFO  SimpleDataJackson:31 - -------Round 48
2016-02-13 23:04:34 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 1746328759
2016-02-13 23:04:35 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:35 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:39 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 3671360072
2016-02-13 23:04:39 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:43 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 1560371551
2016-02-13 23:04:45 INFO  SimpleDataJackson:31 - -------Round 49
2016-02-13 23:04:47 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 690772918
2016-02-13 23:04:48 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:48 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:50 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 2070935956
2016-02-13 23:04:50 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:04:53 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 1102717396
2016-02-13 23:04:54 INFO  SimpleDataJackson:31 - -------Round 50
2016-02-13 23:04:56 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 521889684
2016-02-13 23:04:56 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:04:56 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:04:58 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1620059599
2016-02-13 23:04:58 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:05:00 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 813171982
2016-02-13 23:05:01 INFO  SimpleDataJackson:44 - --------------------------------------------------------------------------
2016-02-13 23:05:01 INFO  SimpleDataJackson:45 - Average Time to Generate JSON : 522685452
2016-02-13 23:05:01 INFO  SimpleDataJackson:46 - Average Time to Parse JSON To Map : 1571262450
2016-02-13 23:05:01 INFO  SimpleDataJackson:47 - Average Time to Parse JSON To Actual Object : 852524629
2016-02-13 23:05:01 INFO  SimpleDataJackson:48 - --------------------------------------------------------------------------
