2016-02-14 07:40:07 INFO  ComplexDataGson:27 - -------Round 1
2016-02-14 08:20:18 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1290871331
2016-02-14 08:20:19 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:20:19 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:20:22 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2592745083
2016-02-14 08:20:27 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1944194064
2016-02-14 08:20:29 INFO  ComplexDataJackson:31 - -------Round 36
2016-02-14 08:20:33 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1010976761
2016-02-14 08:20:33 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:20:33 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:20:36 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2119356830
2016-02-14 08:20:40 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1946314257
2016-02-14 08:20:43 INFO  ComplexDataJackson:31 - -------Round 37
2016-02-14 08:20:46 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1030989306
2016-02-14 08:20:47 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:20:47 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:20:49 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2116773203
2016-02-14 08:20:54 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1950905572
2016-02-14 08:20:56 INFO  ComplexDataJackson:31 - -------Round 38
2016-02-14 08:21:00 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1017828404
2016-02-14 08:21:01 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:21:01 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:21:03 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2115104602
2016-02-14 08:21:08 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1937908885
2016-02-14 08:21:10 INFO  ComplexDataJackson:31 - -------Round 39
2016-02-14 08:21:14 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1035317324
2016-02-14 08:21:15 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:21:15 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:21:17 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2116247398
2016-02-14 08:21:21 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1968002902
2016-02-14 08:21:24 INFO  ComplexDataJackson:31 - -------Round 40
2016-02-14 08:21:28 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1079234236
2016-02-14 08:21:28 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:21:29 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:21:31 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2150258895
2016-02-14 08:21:36 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1981606712
2016-02-14 08:21:38 INFO  ComplexDataJackson:31 - -------Round 41
2016-02-14 08:21:42 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1024907027
2016-02-14 08:21:43 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:21:43 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:21:45 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2132610102
2016-02-14 08:21:49 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1951541511
2016-02-14 08:21:52 INFO  ComplexDataJackson:31 - -------Round 42
2016-02-14 08:21:56 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1026086139
2016-02-14 08:21:56 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:21:56 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:21:58 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2130974266
2016-02-14 08:22:03 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1942215193
2016-02-14 08:22:06 INFO  ComplexDataJackson:31 - -------Round 43
2016-02-14 08:22:09 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1012376932
2016-02-14 08:22:10 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:22:10 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:22:12 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2112633874
2016-02-14 08:22:17 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1950879123
2016-02-14 08:22:19 INFO  ComplexDataJackson:31 - -------Round 44
2016-02-14 08:22:23 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1031510768
2016-02-14 08:22:24 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:22:24 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:22:26 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2111779244
2016-02-14 08:22:31 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1954917791
2016-02-14 08:22:33 INFO  ComplexDataJackson:31 - -------Round 45
2016-02-14 08:22:37 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1011530593
2016-02-14 08:22:37 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:22:37 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:22:40 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2112648085
2016-02-14 08:22:44 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1950791884
2016-02-14 08:22:47 INFO  ComplexDataJackson:31 - -------Round 46
2016-02-14 08:22:50 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1024148321
2016-02-14 08:22:51 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:22:51 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:22:53 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2126121233
2016-02-14 08:22:58 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1985191814
2016-02-14 08:23:01 INFO  ComplexDataJackson:31 - -------Round 47
2016-02-14 08:23:04 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1038904795
2016-02-14 08:23:05 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:23:05 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:23:07 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2171032910
2016-02-14 08:23:12 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1942167823
2016-02-14 08:23:15 INFO  ComplexDataJackson:31 - -------Round 48
2016-02-14 08:23:18 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1019919780
2016-02-14 08:23:19 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:23:19 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:23:21 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2116935444
2016-02-14 08:23:26 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 1966154692
2016-02-14 08:23:28 INFO  ComplexDataJackson:31 - -------Round 49
2016-02-14 08:23:32 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1038407413
2016-02-14 08:23:33 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:23:33 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:23:35 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2164705097
2016-02-14 08:23:40 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 2018967252
2016-02-14 08:23:42 INFO  ComplexDataJackson:31 - -------Round 50
2016-02-14 08:23:47 INFO  ComplexDataJackson:59 - Json Generation Time(ms):: 1333104642
2016-02-14 08:23:48 INFO  ComplexDataJackson:33 - Size of Complex content Jackson :: 250 MB
2016-02-14 08:23:48 INFO  ComplexDataJackson:34 - --------------------------------------------------------------------------
2016-02-14 08:23:50 INFO  ComplexDataJackson:69 - Generating Map from json Time(ms):: 2717974579
2016-02-14 08:23:56 INFO  ComplexDataJackson:82 - Generating Actual Object from json Time(ms):: 2187066394
2016-02-14 08:23:59 INFO  ComplexDataJackson:44 - --------------------------------------------------------------------------
2016-02-14 08:23:59 INFO  ComplexDataJackson:45 - Average Time to Generate JSON : 1092127467
2016-02-14 08:23:59 INFO  ComplexDataJackson:46 - Average Time to Parse JSON To Map : 2158655298
2016-02-14 08:23:59 INFO  ComplexDataJackson:47 - Average Time to Parse JSON To Actual Object : 1939415512
2016-02-14 08:23:59 INFO  ComplexDataJackson:48 - --------------------------------------------------------------------------
